City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Banjar,ID,2020-11-04 01:17:58,-8.19,114.97,88.32,51,4,1.7
303,Evensk,RU,2020-11-04 01:17:58,61.95,159.23,28.78,94,100,23.69
304,Belyy Yar,RU,2020-11-04 01:17:59,53.6,91.39,28.4,100,40,6.71
305,Usakos,NA,2020-11-04 01:17:59,-22.0,15.6,57.06,55,0,1.14
306,Kurilsk,RU,2020-11-04 01:17:59,45.23,147.88,41.7,68,39,25.68
307,Batagay-Alyta,RU,2020-11-04 01:17:59,67.8,130.41,-4.45,91,9,0.45
308,Chissamba,AO,2020-11-04 01:17:59,-12.17,17.33,64.83,90,86,2.46
309,Hamilton,US,2020-11-04 01:15:08,39.18,-84.53,52.0,66,1,3.36
310,Rudarpur,IN,2020-11-04 01:17:59,26.44,83.61,63.03,36,0,5.79
311,Rio Grande,BR,2020-11-04 01:17:59,-32.03,-52.1,59.0,79,2,14.54
312,Tonj,SS,2020-11-04 01:18:00,7.27,28.68,74.39,80,15,0.87
313,Salalah,OM,2020-11-04 01:13:40,17.02,54.09,71.6,46,0,4.7
314,Baghdad,IQ,2020-11-04 01:18:00,33.34,44.4,62.6,59,0,2.24
315,Sungaipenuh,ID,2020-11-04 01:13:52,-2.08,101.38,68.79,88,100,1.07
316,Palmer,US,2020-11-04 01:18:00,42.16,-72.33,30.2,68,20,1.61
317,Atambua,ID,2020-11-04 01:18:00,-9.11,124.89,88.23,44,56,2.39
318,Constitucion,CL,2020-11-04 01:18:00,-35.33,-72.42,54.77,73,0,13.38
319,Huangchuan,CN,2020-11-04 01:18:00,32.13,115.04,55.26,47,12,6.93
320,Manbij,SY,2020-11-04 01:18:01,36.53,37.95,55.4,93,75,2.24
321,Safranbolu,TR,2020-11-04 01:18:01,41.25,32.69,46.17,77,88,1.88
322,Am Timan,TD,2020-11-04 01:18:01,11.03,20.28,81.09,36,97,5.59
323,North Bend,US,2020-11-04 01:18:01,43.41,-124.22,64.4,72,90,6.93
324,Lebu,CL,2020-11-04 01:18:01,-37.62,-73.65,51.87,89,43,2.95
325,Cordoba,AR,2020-11-04 01:18:02,-31.41,-64.18,71.01,29,0,5.82
326,Geraldton,AU,2020-11-04 01:18:02,-28.77,114.6,73.4,46,39,10.29
327,Sorland,NO,2020-11-04 01:18:02,67.67,12.69,46.26,82,100,34.29
328,Los Llanos De Aridane,ES,2020-11-04 01:18:02,28.66,-17.92,69.8,77,40,10.29
329,Port Lincoln,AU,2020-11-04 01:18:02,-34.73,135.87,58.3,69,100,16.2
330,Udachnyy,RU,2020-11-04 01:18:02,66.42,112.4,-2.2,84,75,1.43
331,Aller,ES,2020-11-04 01:18:02,43.12,-5.58,45.0,76,81,1.01
332,Quatre Cocos,MU,2020-11-04 01:18:03,-20.21,57.76,69.01,88,75,4.7
333,Guayaramerin,BO,2020-11-04 01:18:03,-10.84,-65.36,77.23,71,92,3.33
334,Gazanjyk,TM,2020-11-04 01:18:03,39.24,55.52,57.54,28,10,15.43
335,Rincon De La Victoria,ES,2020-11-04 01:18:03,36.72,-4.28,62.01,93,75,4.7
336,Lompoc,US,2020-11-04 01:14:54,34.64,-120.46,62.6,77,1,12.75
337,Rio Pardo De Minas,BR,2020-11-04 01:18:03,-15.61,-42.54,62.42,90,100,4.36
338,Itarema,BR,2020-11-04 01:18:03,-2.92,-39.92,80.62,78,63,12.37
339,Tevaitoa,PF,2020-11-04 01:18:04,-16.78,-151.5,80.47,79,100,18.95
340,Bengkulu,ID,2020-11-04 01:13:07,-3.8,102.27,79.5,75,100,3.27
341,Xiaoweizhai,CN,2020-11-04 01:17:42,26.19,107.51,51.94,66,96,3.89
342,Darnetal,FR,2020-11-04 01:18:04,49.45,1.15,39.99,100,20,5.59
343,Mehamn,NO,2020-11-04 01:18:04,71.04,27.85,42.15,75,46,22.53
344,Yerbogachen,RU,2020-11-04 01:18:04,61.28,108.01,18.43,96,98,7.34
345,Bahia Blanca,AR,2020-11-04 01:18:04,-38.72,-62.27,70.07,57,100,14.9
346,Kenai,US,2020-11-04 01:18:04,60.55,-151.26,24.8,27,1,4.7
347,Plouzane,FR,2020-11-04 01:18:05,48.38,-4.62,44.6,93,64,3.36
348,Gazimurskiy Zavod,RU,2020-11-04 01:18:05,51.55,118.33,19.45,86,0,2.1
349,Bow Island,CA,2020-11-04 01:18:05,49.87,-111.37,62.6,25,94,13.87
350,Lewiston,US,2020-11-04 01:18:05,44.1,-70.21,28.4,58,1,4.12
351,Gossaigaon,IN,2020-11-04 01:18:05,26.45,89.99,69.46,79,0,0.78
352,Doha,QA,2020-11-04 01:15:29,25.29,51.53,77.0,65,0,3.36
353,Pervomayskiy,RU,2020-11-04 01:18:06,53.25,40.29,45.0,85,0,3.69
354,Riyadh,SA,2020-11-04 01:14:13,24.69,46.72,62.6,36,0,4.43
355,Jalu,LY,2020-11-04 01:18:06,29.03,21.55,60.87,81,0,7.87
356,Asau,RO,2020-11-04 01:18:06,46.43,26.4,45.0,98,98,1.92
357,Severo-Yeniseyskiy,RU,2020-11-04 01:18:06,60.37,93.04,14.11,97,100,7.47
358,San Cristobal,VE,2020-11-04 01:18:06,7.77,-72.22,68.04,92,99,1.07
359,Husavik,IS,2020-11-04 01:18:06,66.04,-17.34,41.0,60,0,20.8
360,Snasa,NO,2020-11-04 01:18:07,64.25,12.38,37.76,75,0,3.67
361,Port Moresby,PG,2020-11-04 01:18:07,-9.44,147.18,87.8,66,40,17.22
362,Price,US,2020-11-04 01:18:07,39.6,-110.81,60.8,25,1,8.05
363,Paranaiba,BR,2020-11-04 01:18:07,-19.68,-51.19,71.69,43,0,4.54
364,Oga,IT,2020-11-04 01:18:07,46.46,10.35,42.8,100,75,1.12
365,Ustye,RU,2020-11-04 01:18:07,59.63,39.74,43.97,92,100,8.9
366,Anjiang,CN,2020-11-04 01:18:08,27.32,110.1,57.61,67,100,1.41
367,Ust-Maya,RU,2020-11-04 01:18:08,60.42,134.53,-2.45,89,93,5.61
368,Iqaluit,CA,2020-11-04 01:18:08,63.75,-68.51,14.0,78,20,25.28
369,Labuhan,ID,2020-11-04 01:18:08,-6.88,112.21,83.14,74,70,7.49
370,Hambantota,LK,2020-11-04 01:18:08,6.12,81.12,75.2,100,40,2.24
371,Luanda,AO,2020-11-04 01:18:08,-8.84,13.23,78.8,83,75,8.05
372,Alofi,NU,2020-11-04 01:18:09,-19.06,-169.92,80.6,69,40,21.92
373,Menongue,AO,2020-11-04 01:13:39,-14.66,17.69,64.26,82,100,6.89
374,Muroto,JP,2020-11-04 01:18:09,33.28,134.15,57.2,47,20,4.7
375,Chumikan,RU,2020-11-04 01:18:09,54.72,135.31,15.55,88,0,32.93
376,Tourlaville,FR,2020-11-04 01:18:09,49.64,-1.57,46.99,93,0,4.7
377,Miri,MY,2020-11-04 01:14:16,4.41,114.01,80.6,88,20,8.05
378,Tautira,PF,2020-11-04 01:18:09,-17.73,-149.15,86.0,62,75,18.34
379,Ilheus,BR,2020-11-04 01:18:10,-14.79,-39.05,69.8,100,75,11.41
380,Mayya,RU,2020-11-04 01:18:10,61.73,130.28,-13.0,83,0,2.24
381,Coquimbo,CL,2020-11-04 01:18:10,-29.95,-71.34,53.6,93,90,5.82
382,Broken Hill,AU,2020-11-04 01:18:10,-31.95,141.43,77.0,33,99,19.46
383,Freeport,US,2020-11-04 01:17:33,40.66,-73.58,51.01,50,90,3.36
384,Voh,NC,2020-11-04 01:18:10,-20.97,164.7,82.99,61,100,6.96
385,Fortuna,US,2020-11-04 01:18:10,40.6,-124.16,57.99,93,90,6.93
386,Galle,LK,2020-11-04 01:18:11,6.04,80.22,78.62,83,7,5.06
387,Watsa,CD,2020-11-04 01:18:11,3.04,29.54,63.54,99,0,2.37
388,Kulhudhuffushi,MV,2020-11-04 01:18:11,6.62,73.07,81.55,67,0,3.13
389,Dingle,PH,2020-11-04 01:13:25,11.0,122.67,82.22,80,100,4.05
390,Karwar,IN,2020-11-04 01:18:11,14.8,74.13,77.14,75,0,6.35
391,Atherton,GB,2020-11-04 01:18:11,53.52,-2.49,39.0,95,0,2.89
392,Samaipata,BO,2020-11-04 01:18:11,-18.15,-63.87,57.2,49,0,2.57
393,Port-Cartier,CA,2020-11-04 01:18:11,50.03,-66.87,23.0,53,0,8.05
394,Boa Vista,BR,2020-11-04 01:18:12,2.82,-60.67,84.2,66,20,8.05
395,Mount Pleasant,US,2020-11-04 01:14:48,32.79,-79.86,52.0,81,1,4.23
396,Tavda,RU,2020-11-04 01:18:12,58.04,65.27,29.44,90,42,9.37
397,Pevek,RU,2020-11-04 01:18:12,69.7,170.31,-0.04,91,77,10.45
398,Hobyo,SO,2020-11-04 01:18:12,5.35,48.53,80.08,82,100,10.29
399,Tiznit,MA,2020-11-04 01:18:12,29.58,-9.5,64.65,36,98,0.49
400,Strezhevoy,RU,2020-11-04 01:18:12,60.73,77.59,26.6,86,0,11.18
401,Comodoro Rivadavia,AR,2020-11-04 01:18:12,-45.87,-67.5,57.2,71,0,3.36
402,Mayahi,NE,2020-11-04 01:18:13,13.96,7.67,79.38,18,98,11.27
403,Shenjiamen,CN,2020-11-04 01:18:13,29.96,122.3,59.86,60,89,13.09
404,Hualmay,PE,2020-11-04 01:18:13,-11.1,-77.61,62.55,83,7,7.05
405,Maniitsoq,GL,2020-11-04 01:18:07,65.42,-52.9,34.07,87,100,57.58
406,Yar-Sale,RU,2020-11-04 01:18:13,66.83,70.83,25.84,98,100,4.94
407,Erzin,TR,2020-11-04 01:18:14,36.96,36.2,62.01,83,100,11.01
408,Doka,SD,2020-11-04 01:18:14,13.52,35.77,76.23,34,0,5.86
409,Kenora,CA,2020-11-04 01:18:14,49.82,-94.43,50.0,57,20,6.93
410,Weihe,CN,2020-11-04 01:18:14,33.0,105.32,45.01,73,100,2.3
411,Altamont,US,2020-11-04 01:18:14,42.21,-121.74,62.6,17,1,13.87
412,Puro,PH,2020-11-04 01:18:14,12.48,123.38,82.47,77,100,5.3
413,Codrington,AU,2020-11-04 01:18:14,-38.27,141.97,54.97,86,100,15.75
414,Tabuk,PH,2020-11-04 01:18:14,17.42,121.44,75.31,86,100,8.75
415,Tessalit,ML,2020-11-04 01:14:06,20.2,1.01,75.18,20,100,10.09
416,Severo-Kurilsk,RU,2020-11-04 01:18:15,50.68,156.12,41.9,74,0,13.82
417,Novocheremshansk,RU,2020-11-04 01:18:15,54.36,50.17,37.22,80,0,4.38
418,Goure,NE,2020-11-04 01:18:15,13.98,10.27,78.01,24,43,8.99
419,Sibi,PK,2020-11-04 01:18:15,29.54,67.88,64.35,20,0,5.44
420,Sao Joao Da Barra,BR,2020-11-04 01:18:15,-21.64,-41.05,70.7,72,43,12.82
421,Pokhara,NP,2020-11-04 01:16:23,28.23,83.98,61.95,39,0,5.73
422,Katsuura,JP,2020-11-04 01:18:16,35.13,140.3,62.01,44,20,3.36
423,Cidreira,BR,2020-11-04 01:18:16,-30.18,-50.21,61.93,78,0,12.77
424,Poum,NC,2020-11-04 01:18:16,-20.23,164.02,77.29,78,100,7.07
425,Neuquen,AR,2020-11-04 01:16:27,-38.95,-68.06,75.2,41,0,2.24
426,Santa Luzia,BR,2020-11-04 01:16:24,-19.77,-43.85,62.6,88,75,6.93
427,Nazca,PE,2020-11-04 01:17:27,-14.83,-74.95,63.52,68,6,1.16
428,Waingapu,ID,2020-11-04 01:18:17,-9.66,120.26,85.75,65,50,8.48
429,Tanabe,JP,2020-11-04 01:18:17,33.73,135.37,55.4,50,20,11.41
430,Keetmanshoop,NA,2020-11-04 01:18:17,-26.58,18.13,64.4,59,0,4.7
431,Samana,DO,2020-11-04 01:18:17,19.21,-69.34,73.4,100,90,4.52
432,Filadelfia,US,2020-11-04 01:13:20,39.95,-75.16,52.0,50,20,4.7
433,Aykhal,RU,2020-11-04 01:18:17,66.0,111.5,-2.2,84,75,2.01
434,Lamu,KE,2020-11-04 01:13:23,-2.27,40.9,77.0,88,90,10.22
435,Boyolangu,ID,2020-11-04 01:18:18,-8.12,111.89,82.65,69,12,2.46
436,Aksum,ET,2020-11-04 01:18:18,14.12,38.72,53.04,47,12,3.36
437,Fredericton,CA,2020-11-04 01:18:18,45.95,-66.67,24.8,62,1,5.82
438,Leh,IN,2020-11-04 01:18:18,34.17,77.58,27.16,73,95,2.8
439,Makat,KZ,2020-11-04 01:18:18,47.65,53.35,55.22,38,97,17.74
440,Sitka,US,2020-11-04 01:18:18,57.05,-135.33,35.6,93,90,6.93
441,Torbay,CA,2020-11-04 01:18:18,47.67,-52.73,37.0,93,75,3.36
442,Peleduy,RU,2020-11-04 01:18:19,59.63,112.74,23.2,96,100,9.31
443,Marsa Matruh,EG,2020-11-04 01:18:19,31.35,27.25,64.4,68,20,8.05
444,Wajir,KE,2020-11-04 01:18:19,1.75,40.06,77.29,78,100,13.27
445,Port Macquarie,AU,2020-11-04 01:16:46,-31.43,152.92,79.0,42,0,1.99
446,Khuzhir,RU,2020-11-04 01:18:19,53.19,107.34,30.07,89,100,5.26
447,Saint-Pierre,RE,2020-11-04 01:13:50,-21.34,55.48,69.8,52,40,6.93
448,Jiuquan,CN,2020-11-04 01:18:20,39.74,98.52,36.52,65,0,1.43
449,Mahajanga,MG,2020-11-04 01:18:20,-15.72,46.32,73.4,73,20,8.05
450,Carballo,ES,2020-11-04 01:18:20,43.21,-8.69,46.99,92,40,2.98
451,Ilam,NP,2020-11-04 01:18:20,26.92,87.92,58.08,73,0,4.68
452,Tutoia,BR,2020-11-04 01:18:20,-2.76,-42.27,80.33,83,21,11.01
453,Qeshm,IR,2020-11-04 01:18:20,26.96,56.27,68.0,88,0,4.7
454,Kruisfontein,ZA,2020-11-04 01:18:20,-34.0,24.73,64.99,94,100,3.74
455,Sola,VU,2020-11-04 01:18:21,-13.88,167.55,81.7,76,100,9.57
456,Luderitz,NA,2020-11-04 01:18:21,-26.65,15.16,57.61,91,0,2.19
457,Mount Isa,AU,2020-11-04 01:18:21,-20.73,139.5,95.0,23,0,5.82
458,Tanout,NE,2020-11-04 01:18:21,14.97,8.89,76.19,19,100,11.92
459,Kavieng,PG,2020-11-04 01:18:21,-2.57,150.8,85.48,71,100,6.76
460,Rehli,IN,2020-11-04 01:18:21,23.63,79.08,61.0,33,0,4.47
461,Northam,GB,2020-11-04 01:18:21,51.03,-4.22,44.01,87,4,1.99
462,Nanga Eboko,CM,2020-11-04 01:18:21,4.68,12.37,68.67,96,100,1.88
463,Nara,JP,2020-11-04 01:18:22,34.69,135.8,59.0,50,20,12.75
464,Mbarara,UG,2020-11-04 01:18:22,-0.61,30.65,62.64,89,45,1.88
465,Piripiri,BR,2020-11-04 01:18:22,-4.27,-41.78,77.11,87,100,3.29
466,Francisco Sa,BR,2020-11-04 01:18:22,-16.48,-43.49,64.58,84,29,7.49
467,Inuvik,CA,2020-11-04 01:18:22,68.35,-133.72,5.0,84,97,4.7
468,Ingham,US,2020-11-04 01:18:22,42.6,-84.38,55.4,50,1,13.56
469,Kununurra,AU,2020-11-04 01:18:23,-15.77,128.73,91.4,43,93,9.17
470,Cayenne,GF,2020-11-04 01:18:23,4.93,-52.33,78.8,94,0,2.24
471,Newport,GB,2020-11-04 01:18:23,51.59,-3.0,37.99,91,0,4.47
472,Ouesso,CG,2020-11-04 01:18:23,1.61,16.05,69.93,95,31,2.06
473,Uarini,BR,2020-11-04 01:18:23,-2.99,-65.11,75.94,88,41,3.11
474,Vila Franca Do Campo,PT,2020-11-04 01:18:23,37.72,-25.43,57.2,76,75,8.05
475,Bose,IT,2020-11-04 01:18:23,45.46,8.01,55.99,94,100,1.39
476,Sorong,ID,2020-11-04 01:15:00,-0.88,131.25,82.99,74,100,10.04
477,Boguchany,RU,2020-11-04 01:18:24,58.38,97.45,24.01,97,100,5.1
478,Edgewater,US,2020-11-04 01:18:24,28.99,-80.9,66.2,72,40,5.82
479,Carlogani,RO,2020-11-04 01:18:24,44.52,24.15,53.01,87,90,6.93
480,Vestmannaeyjar,IS,2020-11-04 01:13:35,63.44,-20.27,44.1,77,100,8.5
481,San Joaquin,US,2020-11-04 01:18:24,37.93,-121.3,75.2,27,1,8.05
482,Sarandi,BR,2020-11-04 01:18:02,-23.44,-51.87,75.2,41,0,5.82
483,Loandjili,CG,2020-11-04 01:18:25,-4.76,11.86,78.8,94,75,9.17
484,Nalut,LY,2020-11-04 01:18:25,30.33,10.85,61.34,48,15,9.31
485,Okhotsk,RU,2020-11-04 01:18:25,59.38,143.3,31.66,94,100,30.82
486,Griffith,US,2020-11-04 01:15:01,41.53,-87.42,59.0,47,1,10.29
487,Samus,RU,2020-11-04 01:18:25,56.75,84.7,28.0,86,93,6.4
488,Santa Isabel Do Rio Negro,BR,2020-11-04 01:18:25,-0.41,-65.02,75.31,96,100,1.05
489,Homer,US,2020-11-04 01:18:25,59.64,-151.55,26.01,45,1,6.93
490,Jizan,SA,2020-11-04 01:18:26,17.33,42.67,80.6,78,0,3.36
491,Isangel,VU,2020-11-04 01:18:26,-19.55,169.27,77.29,81,100,12.48
492,Craig,US,2020-11-04 01:18:26,40.52,-107.55,55.4,34,1,6.93
493,Xuddur,SO,2020-11-04 01:18:26,4.12,43.89,72.07,88,82,8.01
494,Umm Kaddadah,SD,2020-11-04 01:18:26,13.6,26.69,77.72,22,8,21.09
495,Miranda De Ebro,ES,2020-11-04 01:18:26,42.69,-2.95,41.0,100,75,3.36
496,Bohl-Iggelheim,DE,2020-11-04 01:18:26,49.38,8.3,48.99,84,55,4.83
497,Taoudenni,ML,2020-11-04 01:18:26,22.68,-3.98,74.34,20,0,5.5
498,Kamenskiy,RU,2020-11-04 01:18:27,50.89,45.49,41.97,70,100,9.31
499,Beian,NO,2020-11-04 01:18:27,63.66,9.57,43.0,75,40,9.17
500,Kampene,CD,2020-11-04 01:18:27,-3.6,26.67,68.54,96,100,1.66
501,Kimbe,PG,2020-11-04 01:18:27,-5.55,150.14,83.28,81,100,7.38
502,Upington,ZA,2020-11-04 01:18:27,-28.45,21.26,68.0,68,0,6.93
503,San Jose,US,2020-11-04 01:16:16,37.34,-121.89,66.0,67,75,9.17
504,Sierra Bullones,PH,2020-11-04 01:18:27,9.81,124.29,82.4,74,75,1.12
505,Bloomingdale,US,2020-11-04 01:16:22,27.89,-82.24,69.01,60,1,3.36
506,Fortuna Foothills,US,2020-11-04 01:13:29,32.66,-114.41,100.4,14,1,3.36
507,Cacule,BR,2020-11-04 01:15:42,-14.5,-42.22,66.51,87,100,5.75
508,Kainouryion,GR,2020-11-04 01:18:28,38.6,21.5,53.6,93,20,1.83
509,Arlit,NE,2020-11-04 01:18:28,18.74,7.39,74.53,20,87,7.54
510,San Pedro,PH,2020-11-04 01:18:28,14.35,121.02,82.99,83,75,5.82
511,Raudeberg,NO,2020-11-04 01:18:28,61.99,5.14,46.4,81,100,23.04
512,Faanui,PF,2020-11-04 01:18:28,-16.48,-151.75,79.56,81,100,18.5
513,Campoverde,PE,2020-11-04 01:18:29,-8.48,-74.81,82.4,74,20,2.24
514,Nizwa,OM,2020-11-04 01:18:29,22.93,57.53,57.99,44,0,1.5
515,Diebougou,BF,2020-11-04 01:18:29,10.97,-3.25,78.33,37,97,2.73
516,Dhidhdhoo,MV,2020-11-04 01:13:51,6.88,73.1,81.57,68,7,2.71
517,Samarinda,ID,2020-11-04 01:18:29,-0.5,117.15,83.3,67,100,1.54
518,Cervo,ES,2020-11-04 01:18:29,43.67,-7.41,37.0,96,34,5.12
519,Shakawe,BW,2020-11-04 01:18:29,-18.37,21.85,65.8,86,63,6.31
520,Anito,PH,2020-11-04 01:18:30,12.45,125.29,82.09,83,100,6.96
521,Namibe,AO,2020-11-04 01:18:30,-15.2,12.15,68.54,68,0,9.89
522,Draguignan,FR,2020-11-04 01:18:30,43.53,6.47,57.99,76,90,6.93
523,Abonnema,NG,2020-11-04 01:18:30,4.71,6.79,77.0,94,40,3.94
524,Yinchuan,CN,2020-11-04 01:18:30,38.47,106.27,46.13,47,0,3.29
525,Palu,ID,2020-11-04 01:18:30,-0.89,119.87,86.38,56,100,1.88
526,Santona,ES,2020-11-04 01:18:31,43.44,-3.46,50.0,93,75,8.05
527,Amarante Do Maranhao,BR,2020-11-04 01:18:31,-5.57,-46.74,72.86,95,100,3.22
528,Kapit,MY,2020-11-04 01:18:31,2.02,112.93,81.57,79,83,1.81
529,Zorritos,PE,2020-11-04 01:18:31,-3.68,-80.68,68.85,80,92,11.07
530,Richards Bay,ZA,2020-11-04 01:18:31,-28.78,32.04,71.51,83,0,10.31
531,Kourou,GF,2020-11-04 01:18:31,5.16,-52.65,78.8,94,0,2.24
532,Anloga,GH,2020-11-04 01:18:31,5.79,0.9,80.6,88,20,3.36
533,Matagami,CA,2020-11-04 01:18:31,49.75,-77.63,23.0,92,90,8.05
534,Bharuch,IN,2020-11-04 01:18:32,21.7,72.97,71.06,45,0,5.73
535,Urengoy,RU,2020-11-04 01:18:32,65.97,78.37,16.7,97,100,7.58
536,Turkistan,KZ,2020-11-04 01:18:32,43.0,68.0,44.11,52,0,8.3
537,Tomohon,ID,2020-11-04 01:18:32,1.33,124.84,86.0,62,20,2.24
538,Garowe,SO,2020-11-04 01:18:32,8.41,48.48,73.76,63,19,6.71
539,Biak,ID,2020-11-04 01:18:32,-0.91,122.88,82.29,70,100,3.33
540,Diffa,NE,2020-11-04 01:18:32,13.32,12.61,80.08,26,0,12.97
541,Kabalo,CD,2020-11-04 01:18:33,-6.05,26.92,70.0,92,99,2.86
542,Sheltozero,RU,2020-11-04 01:18:33,61.37,35.37,47.84,83,92,14.58
543,Petropavlovsk-Kamchatskiy,RU,2020-11-04 01:18:33,53.05,158.65,46.4,93,21,13.42
544,Santos Dumont,BR,2020-11-04 01:18:33,-21.46,-43.55,59.72,98,100,7.96
545,Tambacounda,SN,2020-11-04 01:18:33,13.75,-13.76,83.71,38,24,4.36
546,Soteapan,MX,2020-11-04 01:18:33,18.23,-94.87,78.8,65,75,16.11
547,Kisangani,CD,2020-11-04 01:18:33,0.52,25.2,71.04,97,100,0.65
548,Pushkino,RU,2020-11-04 01:18:34,56.02,37.87,45.0,100,88,8.95
549,Clovis,US,2020-11-04 01:18:34,36.83,-119.7,77.0,25,20,4.7
550,Lithakia,GR,2020-11-04 01:17:21,37.72,20.83,57.2,93,100,3.36
551,Santo Angelo,BR,2020-11-04 01:18:34,-28.3,-54.26,69.01,57,0,3.0
552,Swan River,CA,2020-11-04 01:18:34,52.11,-101.27,37.4,69,75,3.36
553,Linxia,CN,2020-11-04 01:18:34,35.6,103.21,41.29,62,100,1.28
554,Olafsvik,IS,2020-11-04 01:18:34,64.89,-23.71,44.17,90,100,24.7
555,Goderich,CA,2020-11-04 01:18:35,43.75,-81.72,48.2,61,0,13.87
556,Emerald,AU,2020-11-04 01:18:35,-23.53,148.17,82.0,54,40,8.05
557,Novikovo,RU,2020-11-04 01:18:35,51.15,37.89,44.58,92,0,1.32
558,Coahuayana,MX,2020-11-04 01:18:35,18.73,-103.68,82.4,54,20,6.93
559,Mubi,NG,2020-11-04 01:18:35,10.27,13.26,74.98,42,0,3.06
560,Koscian,PL,2020-11-04 01:18:35,52.09,16.65,50.0,91,100,8.79
561,Buraydah,SA,2020-11-04 01:13:55,26.33,43.98,60.8,41,0,8.72
562,Nuuk,GL,2020-11-04 01:18:36,64.18,-51.72,35.01,74,75,42.5
563,Krasnoselkup,RU,2020-11-04 01:18:36,65.7,82.47,6.33,95,100,3.98
564,La Ronge,CA,2020-11-04 01:18:36,55.1,-105.28,44.6,70,100,2.24
565,Preobrazheniye,RU,2020-11-04 01:15:23,42.9,133.91,34.43,71,0,14.27
566,Mahon,ES,2020-11-04 01:18:36,39.89,4.27,60.8,82,94,14.99
567,Paungde,MM,2020-11-04 01:18:36,18.48,95.5,76.82,91,0,3.04
568,Yulara,AU,2020-11-04 01:10:24,-25.24,130.99,87.8,29,100,8.05
